protein1	protein2	score
9606.ENSP00000333633	9606.ENSP00000362649	991
9606.ENSP00000221233	9606.ENSP00000374354	991
9606.ENSP00000385216	9606.ENSP00000419692	991
9606.ENSP00000412566	9606.ENSP00000215829	991
9606.ENSP00000364589	9606.ENSP00000216225	991
9606.ENSP00000265564	9606.ENSP00000361433	991
9606.ENSP00000348554	9606.ENSP00000363322	991
9606.ENSP00000233146	9606.ENSP00000234420	991
9606.ENSP00000446039	9606.ENSP00000350512	991
9606.ENSP00000362441	9606.ENSP00000266000	991
9606.ENSP00000441543	9606.ENSP00000261427	991
9606.ENSP00000368458	9606.ENSP00000361310	991
9606.ENSP00000228347	9606.ENSP00000380904	991
9606.ENSP00000301764	9606.ENSP00000231948	991
9606.ENSP00000302967	9606.ENSP00000384018	991
9606.ENSP00000264414	9606.ENSP00000312397	991
9606.ENSP00000231487	9606.ENSP00000265094	991
9606.ENSP00000245907	9606.ENSP00000356399	991
9606.ENSP00000361918	9606.ENSP00000351137	991
9606.ENSP00000370557	9606.ENSP00000357256	991
9606.ENSP00000370557	9606.ENSP00000389810	991
9606.ENSP00000351490	9606.ENSP00000264444	991
9606.ENSP00000299198	9606.ENSP00000369855	991
9606.ENSP00000378699	9606.ENSP00000311083	991
9606.ENSP00000253457	9606.ENSP00000220853	991
9606.ENSP00000252268	9606.ENSP00000340883	991
9606.ENSP00000312455	9606.ENSP00000351273	991
9606.ENSP00000403210	9606.ENSP00000220853	991
9606.ENSP00000358022	9606.ENSP00000340648	991
9606.ENSP00000378350	9606.ENSP00000421842	991
9606.ENSP00000379873	9606.ENSP00000497910	991
9606.ENSP00000361359	9606.ENSP00000376500	991
9606.ENSP00000259455	9606.ENSP00000366233	991
9606.ENSP00000296782	9606.ENSP00000265960	991
9606.ENSP00000368458	9606.ENSP00000371321	991
9606.ENSP00000264110	9606.ENSP00000378974	991
9606.ENSP00000389631	9606.ENSP00000367220	991
9606.ENSP00000389631	9606.ENSP00000388169	991
9606.ENSP00000283195	9606.ENSP00000348056	991
9606.ENSP00000301764	9606.ENSP00000393183	991
9606.ENSP00000220849	9606.ENSP00000431800	991
9606.ENSP00000386541	9606.ENSP00000264639	991
9606.ENSP00000385216	9606.ENSP00000287820	991
9606.ENSP00000421926	9606.ENSP00000441543	991
9606.ENSP00000336655	9606.ENSP00000324856	991
9606.ENSP00000304102	9606.ENSP00000268717	991
9606.ENSP00000267415	9606.ENSP00000483117	991
9606.ENSP00000470252	9606.ENSP00000225504	991
9606.ENSP00000478121	9606.ENSP00000376808	991
9606.ENSP00000474725	9606.ENSP00000262643	991
9606.ENSP00000262460	9606.ENSP00000401018	991
9606.ENSP00000278412	9606.ENSP00000216297	991
9606.ENSP00000346340	9606.ENSP00000304102	991
9606.ENSP00000498791	9606.ENSP00000255764	991
9606.ENSP00000421380	9606.ENSP00000253794	991
9606.ENSP00000478121	9606.ENSP00000414095	991
9606.ENSP00000303423	9606.ENSP00000246166	991
9606.ENSP00000358200	9606.ENSP00000261890	991
9606.ENSP00000348554	9606.ENSP00000378350	991
9606.ENSP00000284981	9606.ENSP00000477213	991
9606.ENSP00000378323	9606.ENSP00000234310	991
9606.ENSP00000247668	9606.ENSP00000362994	991
9606.ENSP00000343741	9606.ENSP00000323099	991
9606.ENSP00000262320	9606.ENSP00000257430	991
9606.ENSP00000229795	9606.ENSP00000356070	991
9606.ENSP00000436049	9606.ENSP00000429931	991
9606.ENSP00000292782	9606.ENSP00000253023	991
9606.ENSP00000266970	9606.ENSP00000267163	991
9606.ENSP00000221265	9606.ENSP00000355013	991
9606.ENSP00000340896	9606.ENSP00000436786	991
9606.ENSP00000354125	9606.ENSP00000362688	991
9606.ENSP00000325425	9606.ENSP00000303147	991
9606.ENSP00000429931	9606.ENSP00000332604	991
9606.ENSP00000323967	9606.ENSP00000320485	991
9606.ENSP00000429931	9606.ENSP00000358140	991
9606.ENSP00000420306	9606.ENSP00000261600	991
9606.ENSP00000262367	9606.ENSP00000437955	991
9606.ENSP00000441543	9606.ENSP00000284440	991
9606.ENSP00000351446	9606.ENSP00000301067	991
9606.ENSP00000376345	9606.ENSP00000354952	991
9606.ENSP00000365891	9606.ENSP00000497733	991
9606.ENSP00000364721	9606.ENSP00000233121	991
9606.ENSP00000340896	9606.ENSP00000351446	991
9606.ENSP00000263464	9606.ENSP00000247668	991
9606.ENSP00000266970	9606.ENSP00000274255	991
9606.ENSP00000287647	9606.ENSP00000310842	991
9606.ENSP00000307863	9606.ENSP00000291552	991
9606.ENSP00000264867	9606.ENSP00000287820	991
9606.ENSP00000263238	9606.ENSP00000228825	991
9606.ENSP00000415151	9606.ENSP00000300305	991
9606.ENSP00000259512	9606.ENSP00000351777	991
9606.ENSP00000262367	9606.ENSP00000384273	991
9606.ENSP00000370557	9606.ENSP00000355944	991
9606.ENSP00000441543	9606.ENSP00000467024	991
9606.ENSP00000341551	9606.ENSP00000367797	991
9606.ENSP00000497402	9606.ENSP00000446215	991
9606.ENSP00000325398	9606.ENSP00000361186	991
9606.ENSP00000367220	9606.ENSP00000228825	991
9606.ENSP00000266970	9606.ENSP00000311083	991
9606.ENSP00000381840	9606.ENSP00000316578	991
9606.ENSP00000241261	9606.ENSP00000276431	991
9606.ENSP00000376167	9606.ENSP00000346340	991
9606.ENSP00000299259	9606.ENSP00000304102	991
9606.ENSP00000219313	9606.ENSP00000396937	991
9606.ENSP00000215071	9606.ENSP00000386541	991
9606.ENSP00000375978	9606.ENSP00000313420	991
9606.ENSP00000299259	9606.ENSP00000424655	991
9606.ENSP00000431800	9606.ENSP00000429931	991
9606.ENSP00000294742	9606.ENSP00000389631	991
9606.ENSP00000378414	9606.ENSP00000323967	991
9606.ENSP00000263238	9606.ENSP00000367220	991
9606.ENSP00000452786	9606.ENSP00000262407	991
9606.ENSP00000362110	9606.ENSP00000215793	991
9606.ENSP00000292599	9606.ENSP00000498587	991
9606.ENSP00000258198	9606.ENSP00000380308	991
9606.ENSP00000273480	9606.ENSP00000376808	991
9606.ENSP00000354558	9606.ENSP00000225577	991
9606.ENSP00000358474	9606.ENSP00000298492	991
9606.ENSP00000340883	9606.ENSP00000320485	991
9606.ENSP00000355013	9606.ENSP00000356405	991
9606.ENSP00000449396	9606.ENSP00000320485	991
9606.ENSP00000481029	9606.ENSP00000386541	991
9606.ENSP00000276079	9606.ENSP00000349748	991
9606.ENSP00000441543	9606.ENSP00000366819	991
9606.ENSP00000446039	9606.ENSP00000346340	991
9606.ENSP00000304102	9606.ENSP00000350512	991
9606.ENSP00000220849	9606.ENSP00000216190	991
9606.ENSP00000363641	9606.ENSP00000462521	991
9606.ENSP00000256429	9606.ENSP00000384899	991
9606.ENSP00000497910	9606.ENSP00000399168	991
9606.ENSP00000426983	9606.ENSP00000384517	991
9606.ENSP00000431800	9606.ENSP00000332604	991
9606.ENSP00000364639	9606.ENSP00000438993	991
9606.ENSP00000270257	9606.ENSP00000281950	991
9606.ENSP00000258774	9606.ENSP00000311360	991
9606.ENSP00000254066	9606.ENSP00000419692	991
9606.ENSP00000313950	9606.ENSP00000378295	991
9606.ENSP00000376272	9606.ENSP00000408295	991
9606.ENSP00000441543	9606.ENSP00000229268	991
9606.ENSP00000354340	9606.ENSP00000253023	991
9606.ENSP00000351446	9606.ENSP00000436786	991
9606.ENSP00000266126	9606.ENSP00000497160	991
9606.ENSP00000436049	9606.ENSP00000358140	991
9606.ENSP00000216225	9606.ENSP00000414095	991
9606.ENSP00000055077	9606.ENSP00000376272	991
9606.ENSP00000326804	9606.ENSP00000250495	991
9606.ENSP00000348056	9606.ENSP00000246548	991
9606.ENSP00000441543	9606.ENSP00000368022	991
9606.ENSP00000376077	9606.ENSP00000266000	991
9606.ENSP00000346340	9606.ENSP00000268717	991
9606.ENSP00000307853	9606.ENSP00000376952	991
9606.ENSP00000350249	9606.ENSP00000483117	991
9606.ENSP00000358918	9606.ENSP00000228682	991
9606.ENSP00000221265	9606.ENSP00000299601	991
9606.ENSP00000397552	9606.ENSP00000343896	991
9606.ENSP00000325377	9606.ENSP00000484669	991
9606.ENSP00000357876	9606.ENSP00000467024	991
9606.ENSP00000396937	9606.ENSP00000386541	991
9606.ENSP00000267415	9606.ENSP00000254942	991
9606.ENSP00000374354	9606.ENSP00000359939	991
9606.ENSP00000251968	9606.ENSP00000366565	991
9606.ENSP00000384109	9606.ENSP00000216225	991
9606.ENSP00000304895	9606.ENSP00000428056	992
9606.ENSP00000340691	9606.ENSP00000354558	992
9606.ENSP00000221265	9606.ENSP00000356405	992
9606.ENSP00000418915	9606.ENSP00000258149	992
9606.ENSP00000222005	9606.ENSP00000335153	992
9606.ENSP00000270225	9606.ENSP00000246548	992
9606.ENSP00000307288	9606.ENSP00000265056	992
9606.ENSP00000216122	9606.ENSP00000480987	993
9606.ENSP00000299259	9606.ENSP00000268717	993
9606.ENSP00000498587	9606.ENSP00000345206	993
9606.ENSP00000433623	9606.ENSP00000358997	993
9606.ENSP00000477613	9606.ENSP00000247668	993
9606.ENSP00000265165	9606.ENSP00000495360	993
9606.ENSP00000378414	9606.ENSP00000343896	993
9606.ENSP00000221233	9606.ENSP00000359939	993
9606.ENSP00000376943	9606.ENSP00000365230	993
9606.ENSP00000269305	9606.ENSP00000371475	993
9606.ENSP00000448165	9606.ENSP00000330237	993
9606.ENSP00000380921	9606.ENSP00000264033	993
9606.ENSP00000363591	9606.ENSP00000365230	993
9606.ENSP00000264156	9606.ENSP00000265056	993
9606.ENSP00000498476	9606.ENSP00000374455	993
9606.ENSP00000346300	9606.ENSP00000264033	993
9606.ENSP00000375809	9606.ENSP00000498881	994
9606.ENSP00000263202	9606.ENSP00000309031	994
9606.ENSP00000400533	9606.ENSP00000259607	994
9606.ENSP00000363193	9606.ENSP00000225728	994
9606.ENSP00000300651	9606.ENSP00000380888	994
9606.ENSP00000231487	9606.ENSP00000307833	994
9606.ENSP00000259400	9606.ENSP00000335193	994
9606.ENSP00000262662	9606.ENSP00000257904	994
9606.ENSP00000333298	9606.ENSP00000483814	994
9606.ENSP00000299300	9606.ENSP00000160373	994
9606.ENSP00000267430	9606.ENSP00000367910	994
9606.ENSP00000287437	9606.ENSP00000355077	994
9606.ENSP00000311486	9606.ENSP00000293883	994
9606.ENSP00000226524	9606.ENSP00000259631	994
9606.ENSP00000307272	9606.ENSP00000358423	994
9606.ENSP00000373952	9606.ENSP00000466121	994
9606.ENSP00000357907	9606.ENSP00000242848	994
9606.ENSP00000427279	9606.ENSP00000474412	994
9606.ENSP00000362092	9606.ENSP00000339881	994
9606.ENSP00000317039	9606.ENSP00000363017	994
9606.ENSP00000294119	9606.ENSP00000261942	994
9606.ENSP00000457723	9606.ENSP00000364448	994
9606.ENSP00000261479	9606.ENSP00000263256	994
9606.ENSP00000363193	9606.ENSP00000293777	994
9606.ENSP00000377958	9606.ENSP00000418447	994
9606.ENSP00000226524	9606.ENSP00000259607	994
9606.ENSP00000371594	9606.ENSP00000261837	994
9606.ENSP00000363017	9606.ENSP00000267430	994
9606.ENSP00000362058	9606.ENSP00000260361	994
9606.ENSP00000354901	9606.ENSP00000306884	994
9606.ENSP00000483688	9606.ENSP00000357292	994
9606.ENSP00000433623	9606.ENSP00000464030	994
9606.ENSP00000216455	9606.ENSP00000357292	994
9606.ENSP00000351737	9606.ENSP00000312618	994
9606.ENSP00000421710	9606.ENSP00000367872	994
9606.ENSP00000391457	9606.ENSP00000243903	994
9606.ENSP00000489597	9606.ENSP00000275493	994
9606.ENSP00000233627	9606.ENSP00000312618	994
9606.ENSP00000484078	9606.ENSP00000225831	994
9606.ENSP00000365730	9606.ENSP00000299300	994
9606.ENSP00000301019	9606.ENSP00000234296	994
9606.ENSP00000356792	9606.ENSP00000259607	994
9606.ENSP00000340220	9606.ENSP00000327889	994
9606.ENSP00000271277	9606.ENSP00000160373	994
9606.ENSP00000226317	9606.ENSP00000302234	994
9606.ENSP00000356421	9606.ENSP00000484998	994
9606.ENSP00000226524	9606.ENSP00000219235	994
9606.ENSP00000348089	9606.ENSP00000498881	994
9606.ENSP00000364448	9606.ENSP00000421592	994
9606.ENSP00000378118	9606.ENSP00000302234	994
9606.ENSP00000225844	9606.ENSP00000472467	994
9606.ENSP00000375777	9606.ENSP00000376297	994
9606.ENSP00000348442	9606.ENSP00000210313	994
9606.ENSP00000333298	9606.ENSP00000457168	994
9606.ENSP00000354901	9606.ENSP00000427279	994
9606.ENSP00000430493	9606.ENSP00000300146	994
9606.ENSP00000371594	9606.ENSP00000367872	994
9606.ENSP00000226524	9606.ENSP00000356792	994
9606.ENSP00000262850	9606.ENSP00000424183	994
9606.ENSP00000306884	9606.ENSP00000259607	994
9606.ENSP00000425561	9606.ENSP00000340691	994
9606.ENSP00000343838	9606.ENSP00000346768	994
9606.ENSP00000386156	9606.ENSP00000360525	994
9606.ENSP00000440485	9606.ENSP00000484998	994
9606.ENSP00000375777	9606.ENSP00000358810	994
9606.ENSP00000326366	9606.ENSP00000355747	994
9606.ENSP00000376345	9606.ENSP00000262995	994
9606.ENSP00000354518	9606.ENSP00000318861	994
9606.ENSP00000354901	9606.ENSP00000225831	994
9606.ENSP00000367872	9606.ENSP00000300873	994
9606.ENSP00000242848	9606.ENSP00000481733	994
9606.ENSP00000385722	9606.ENSP00000439800	994
9606.ENSP00000365730	9606.ENSP00000258091	994
9606.ENSP00000418447	9606.ENSP00000311344	994
9606.ENSP00000383710	9606.ENSP00000267430	994
9606.ENSP00000357292	9606.ENSP00000264639	994
9606.ENSP00000219313	9606.ENSP00000356421	994
9606.ENSP00000356426	9606.ENSP00000358997	994
9606.ENSP00000418529	9606.ENSP00000331487	994
9606.ENSP00000427279	9606.ENSP00000259607	994
9606.ENSP00000320949	9606.ENSP00000300146	994
9606.ENSP00000271277	9606.ENSP00000418447	994
9606.ENSP00000363017	9606.ENSP00000308583	994
9606.ENSP00000275493	9606.ENSP00000341189	994
9606.ENSP00000381064	9606.ENSP00000310260	994
9606.ENSP00000320130	9606.ENSP00000408910	994
9606.ENSP00000370625	9606.ENSP00000318641	994
9606.ENSP00000418529	9606.ENSP00000261893	994
9606.ENSP00000381064	9606.ENSP00000327889	994
9606.ENSP00000363193	9606.ENSP00000300651	994
9606.ENSP00000364448	9606.ENSP00000355261	994
9606.ENSP00000461879	9606.ENSP00000242848	994
9606.ENSP00000361540	9606.ENSP00000357858	994
9606.ENSP00000308583	9606.ENSP00000367910	994
9606.ENSP00000383710	9606.ENSP00000333283	994
9606.ENSP00000295688	9606.ENSP00000315702	994
9606.ENSP00000327889	9606.ENSP00000403683	994
9606.ENSP00000419782	9606.ENSP00000318486	994
9606.ENSP00000301281	9606.ENSP00000364240	994
9606.ENSP00000358423	9606.ENSP00000424183	994
9606.ENSP00000258091	9606.ENSP00000418447	994
9606.ENSP00000365730	9606.ENSP00000311344	994
9606.ENSP00000474412	9606.ENSP00000302234	994
9606.ENSP00000356793	9606.ENSP00000296026	994
9606.ENSP00000491427	9606.ENSP00000385722	994
9606.ENSP00000418532	9606.ENSP00000304845	994
9606.ENSP00000418529	9606.ENSP00000312107	994
9606.ENSP00000307863	9606.ENSP00000318861	994
9606.ENSP00000369857	9606.ENSP00000343412	994
9606.ENSP00000358810	9606.ENSP00000311344	994
9606.ENSP00000296328	9606.ENSP00000309031	994
9606.ENSP00000225831	9606.ENSP00000474412	994
9606.ENSP00000358541	9606.ENSP00000249344	994
9606.ENSP00000498715	9606.ENSP00000310260	994
9606.ENSP00000355094	9606.ENSP00000258648	994
9606.ENSP00000275493	9606.ENSP00000384675	994
9606.ENSP00000261837	9606.ENSP00000398629	994
9606.ENSP00000261254	9606.ENSP00000228872	994
9606.ENSP00000319169	9606.ENSP00000235090	994
9606.ENSP00000380888	9606.ENSP00000237380	994
9606.ENSP00000365730	9606.ENSP00000418447	994
9606.ENSP00000248594	9606.ENSP00000267257	994
9606.ENSP00000232564	9606.ENSP00000248150	994
9606.ENSP00000356421	9606.ENSP00000396937	994
9606.ENSP00000226524	9606.ENSP00000305651	994
9606.ENSP00000321106	9606.ENSP00000362403	994
9606.ENSP00000266970	9606.ENSP00000429089	994
9606.ENSP00000474412	9606.ENSP00000356793	994
9606.ENSP00000430338	9606.ENSP00000318641	994
9606.ENSP00000360021	9606.ENSP00000305260	994
9606.ENSP00000355094	9606.ENSP00000440100	994
9606.ENSP00000354777	9606.ENSP00000398698	994
9606.ENSP00000355991	9606.ENSP00000418447	994
9606.ENSP00000418803	9606.ENSP00000184266	994
9606.ENSP00000363193	9606.ENSP00000242848	994
9606.ENSP00000299166	9606.ENSP00000418803	994
9606.ENSP00000378721	9606.ENSP00000338844	994
9606.ENSP00000460348	9606.ENSP00000305556	994
9606.ENSP00000363193	9606.ENSP00000478303	994
9606.ENSP00000347232	9606.ENSP00000464357	994
9606.ENSP00000263256	9606.ENSP00000357292	994
9606.ENSP00000254719	9606.ENSP00000247815	994
9606.ENSP00000221138	9606.ENSP00000317334	994
9606.ENSP00000481126	9606.ENSP00000335193	994
9606.ENSP00000237380	9606.ENSP00000428982	994
9606.ENSP00000263205	9606.ENSP00000261884	994
9606.ENSP00000301281	9606.ENSP00000418529	994
9606.ENSP00000347232	9606.ENSP00000254719	994
9606.ENSP00000498382	9606.ENSP00000337850	994
9606.ENSP00000360021	9606.ENSP00000367872	994
9606.ENSP00000364448	9606.ENSP00000463058	994
9606.ENSP00000363193	9606.ENSP00000255764	994
9606.ENSP00000264990	9606.ENSP00000418529	994
9606.ENSP00000355231	9606.ENSP00000324560	994
9606.ENSP00000418695	9606.ENSP00000357292	994
9606.ENSP00000421926	9606.ENSP00000343412	994
9606.ENSP00000306625	9606.ENSP00000418529	994
9606.ENSP00000225728	9606.ENSP00000355094	994
9606.ENSP00000474412	9606.ENSP00000337065	994
9606.ENSP00000377958	9606.ENSP00000350071	994
9606.ENSP00000270517	9606.ENSP00000351737	994
9606.ENSP00000296028	9606.ENSP00000305651	994
9606.ENSP00000373715	9606.ENSP00000300146	994
9606.ENSP00000162749	9606.ENSP00000315112	994
9606.ENSP00000354901	9606.ENSP00000305651	994
9606.ENSP00000364448	9606.ENSP00000470142	994
9606.ENSP00000481126	9606.ENSP00000377027	994
9606.ENSP00000394624	9606.ENSP00000400894	994
9606.ENSP00000261942	9606.ENSP00000263202	994
9606.ENSP00000224950	9606.ENSP00000481733	994
9606.ENSP00000348442	9606.ENSP00000357292	994
9606.ENSP00000369545	9606.ENSP00000310260	994
9606.ENSP00000355991	9606.ENSP00000358810	994
9606.ENSP00000372042	9606.ENSP00000295688	994
9606.ENSP00000286758	9606.ENSP00000225831	994
9606.ENSP00000369857	9606.ENSP00000352408	994
9606.ENSP00000378118	9606.ENSP00000225831	994
9606.ENSP00000410402	9606.ENSP00000378974	994
9606.ENSP00000312618	9606.ENSP00000423673	994
9606.ENSP00000229264	9606.ENSP00000248564	994
9606.ENSP00000262039	9606.ENSP00000247178	994
9606.ENSP00000427279	9606.ENSP00000356793	994
9606.ENSP00000464030	9606.ENSP00000247668	994
9606.ENSP00000461879	9606.ENSP00000318641	994
9606.ENSP00000367346	9606.ENSP00000323076	994
9606.ENSP00000436864	9606.ENSP00000246194	994
9606.ENSP00000299300	9606.ENSP00000221138	994
9606.ENSP00000376345	9606.ENSP00000489597	994
9606.ENSP00000310670	9606.ENSP00000437125	994
9606.ENSP00000025008	9606.ENSP00000324560	994
9606.ENSP00000219313	9606.ENSP00000210313	994
9606.ENSP00000294119	9606.ENSP00000226225	994
9606.ENSP00000356793	9606.ENSP00000354416	994
9606.ENSP00000296029	9606.ENSP00000337065	994
9606.ENSP00000421926	9606.ENSP00000418960	994
9606.ENSP00000229769	9606.ENSP00000308583	994
9606.ENSP00000266970	9606.ENSP00000384849	994
9606.ENSP00000498653	9606.ENSP00000470142	994
9606.ENSP00000363017	9606.ENSP00000450607	994
9606.ENSP00000254719	9606.ENSP00000367910	994
9606.ENSP00000259008	9606.ENSP00000325863	994
9606.ENSP00000354558	9606.ENSP00000262319	994
9606.ENSP00000325074	9606.ENSP00000324804	994
9606.ENSP00000350071	9606.ENSP00000317334	994
9606.ENSP00000272638	9606.ENSP00000301281	994
9606.ENSP00000296029	9606.ENSP00000306884	994
9606.ENSP00000310572	9606.ENSP00000354558	994
9606.ENSP00000261464	9606.ENSP00000329967	994
9606.ENSP00000370222	9606.ENSP00000044462	994
9606.ENSP00000261884	9606.ENSP00000258648	994
9606.ENSP00000263256	9606.ENSP00000391211	994
9606.ENSP00000341247	9606.ENSP00000402515	994
9606.ENSP00000355279	9606.ENSP00000300146	994
9606.ENSP00000481893	9606.ENSP00000300146	994
9606.ENSP00000259037	9606.ENSP00000418803	994
9606.ENSP00000470142	9606.ENSP00000276201	994
9606.ENSP00000294117	9606.ENSP00000232564	994
