PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
AKT2	controls-state-change-of	CDKN1B	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___PKB_r45m1_r45;panther:STATE_TRANSITION_LEFT__ATP-_p27KIP1-RIGHT__ADP-_p27KIP1-_r45
AKT2	controls-phosphorylation-of	CHUK	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__Ikk-_ATP-RIGHT__ADP-_Ikk-_r40;panther:_CATALYSIS___PKB_r40m1_r40
AKT2	controls-state-change-of	CHUK	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__Ikk-_ATP-RIGHT__ADP-_Ikk-_r40;panther:_CATALYSIS___PKB_r40m1_r40
AKT2	controls-phosphorylation-of	FOXO3	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__ATP-_FKHRL1-RIGHT__ADP-_FKHRL1-_r42;panther:_CATALYSIS___PKB_r42m1_r42
AKT2	controls-state-change-of	FOXO3	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__ATP-_FKHRL1-RIGHT__ADP-_FKHRL1-_r42;panther:_CATALYSIS___PKB_r42m1_r42
AKT2	controls-phosphorylation-of	GSK3B	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__GSK3-_ATP-RIGHT__ADP-_GSK3-_r36;panther:_CATALYSIS___PKB_r36m1_r36
AKT2	controls-state-change-of	GSK3B	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__GSK3-_ATP-RIGHT__ADP-_GSK3-_r36;panther:_CATALYSIS___PKB_r36m1_r36
AKT2	controls-phosphorylation-of	IKBKB	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__Ikk-_ATP-RIGHT__ADP-_Ikk-_r40;panther:_CATALYSIS___PKB_r40m1_r40
AKT2	controls-state-change-of	IKBKB	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__Ikk-_ATP-RIGHT__ADP-_Ikk-_r40;panther:_CATALYSIS___PKB_r40m1_r40
AKT2	controls-phosphorylation-of	MTOR	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__mTOR-_ATP-RIGHT__ADP-_mTOR-_r43;panther:_CATALYSIS___PKB_r43m1_r43
AKT2	controls-state-change-of	MTOR	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__mTOR-_ATP-RIGHT__ADP-_mTOR-_r43;panther:_CATALYSIS___PKB_r43m1_r43
AKT2	controls-phosphorylation-of	NOS3	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__eNOS-_ATP-RIGHT__ADP-_eNOS-_r41;panther:_CATALYSIS___PKB_r41m1_r41
AKT2	controls-state-change-of	NOS3	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__eNOS-_ATP-RIGHT__ADP-_eNOS-_r41;panther:_CATALYSIS___PKB_r41m1_r41
AKT3	controls-phosphorylation-of	CDKN1A	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__ATP-_p21CIP1-RIGHT__ADP-_p21CIP1-_r44;panther:_CATALYSIS___PKB_r44m1_r44
AKT3	controls-state-change-of	CDKN1A	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__ATP-_p21CIP1-RIGHT__ADP-_p21CIP1-_r44;panther:_CATALYSIS___PKB_r44m1_r44
AKT3	controls-phosphorylation-of	CDKN1B	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___PKB_r45m1_r45;panther:STATE_TRANSITION_LEFT__ATP-_p27KIP1-RIGHT__ADP-_p27KIP1-_r45
AKT3	controls-state-change-of	CDKN1B	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___PKB_r45m1_r45;panther:STATE_TRANSITION_LEFT__ATP-_p27KIP1-RIGHT__ADP-_p27KIP1-_r45
AKT3	controls-phosphorylation-of	CHUK	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__Ikk-_ATP-RIGHT__ADP-_Ikk-_r40;panther:_CATALYSIS___PKB_r40m1_r40
AKT3	controls-state-change-of	CHUK	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__Ikk-_ATP-RIGHT__ADP-_Ikk-_r40;panther:_CATALYSIS___PKB_r40m1_r40
AKT3	controls-phosphorylation-of	FOXO3	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__ATP-_FKHRL1-RIGHT__ADP-_FKHRL1-_r42;panther:_CATALYSIS___PKB_r42m1_r42
AKT3	controls-state-change-of	FOXO3	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__ATP-_FKHRL1-RIGHT__ADP-_FKHRL1-_r42;panther:_CATALYSIS___PKB_r42m1_r42
AKT3	controls-phosphorylation-of	GSK3B	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__GSK3-_ATP-RIGHT__ADP-_GSK3-_r36;panther:_CATALYSIS___PKB_r36m1_r36
AKT3	controls-state-change-of	GSK3B	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__GSK3-_ATP-RIGHT__ADP-_GSK3-_r36;panther:_CATALYSIS___PKB_r36m1_r36
AKT3	controls-phosphorylation-of	IKBKB	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__Ikk-_ATP-RIGHT__ADP-_Ikk-_r40;panther:_CATALYSIS___PKB_r40m1_r40
AKT3	controls-state-change-of	IKBKB	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__Ikk-_ATP-RIGHT__ADP-_Ikk-_r40;panther:_CATALYSIS___PKB_r40m1_r40
AKT3	controls-phosphorylation-of	MTOR	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__mTOR-_ATP-RIGHT__ADP-_mTOR-_r43;panther:_CATALYSIS___PKB_r43m1_r43
AKT3	controls-state-change-of	MTOR	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__mTOR-_ATP-RIGHT__ADP-_mTOR-_r43;panther:_CATALYSIS___PKB_r43m1_r43
AKT3	controls-phosphorylation-of	NOS3	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__eNOS-_ATP-RIGHT__ADP-_eNOS-_r41;panther:_CATALYSIS___PKB_r41m1_r41
AKT3	controls-state-change-of	NOS3	PANTHER		Interleukin signaling pathway	panther:STATE_TRANSITION_LEFT__eNOS-_ATP-RIGHT__ADP-_eNOS-_r41;panther:_CATALYSIS___PKB_r41m1_r41
CXCL8	in-complex-with	CXCR1	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	CXCR2	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL10RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL10RB	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL11RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL12RB1	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL12RB2	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL13RA1	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL13RA2	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL15RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL20RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL23A	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL2RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL2RB	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL3RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL4R	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL5RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL6R	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	in-complex-with	IL6ST	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCL8	controls-phosphorylation-of	IRS1	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r16m3_r16;panther:STATE_TRANSITION_LEFT__IRS1_2-_ATP-RIGHT__ADP-_IRS1_2-_r16
CXCL8	controls-state-change-of	IRS1	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r16m3_r16;panther:STATE_TRANSITION_LEFT__IRS1_2-_ATP-RIGHT__ADP-_IRS1_2-_r16
CXCL8	controls-phosphorylation-of	IRS2	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r16m3_r16;panther:STATE_TRANSITION_LEFT__IRS1_2-_ATP-RIGHT__ADP-_IRS1_2-_r16
CXCL8	controls-state-change-of	IRS2	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r16m3_r16;panther:STATE_TRANSITION_LEFT__IRS1_2-_ATP-RIGHT__ADP-_IRS1_2-_r16
CXCL8	controls-phosphorylation-of	JAK3	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r72m1_r72;panther:STATE_TRANSITION_LEFT__Jak-_ATP-RIGHT__Jak-_ADP-_r72
CXCL8	controls-state-change-of	JAK3	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r72m1_r72;panther:STATE_TRANSITION_LEFT__Jak-_ATP-RIGHT__Jak-_ADP-_r72
CXCL8	controls-state-change-of	PIK3CA	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r32m3_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32
CXCL8	controls-state-change-of	PIK3CB	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r32m3_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32
CXCL8	controls-state-change-of	SHC1	PANTHER		Interleukin signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__Shc-_Grb2-_SOS-RIGHT__Complex__Grb2_Shc__SOS_-_r19;panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r19m5_r19
CXCL8	controls-phosphorylation-of	SLA2	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r18m3_r18;panther:STATE_TRANSITION_LEFT__Src_like-_ATP-RIGHT__Src_like-_ADP-_r18
CXCL8	controls-state-change-of	SLA2	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r18m3_r18;panther:STATE_TRANSITION_LEFT__Src_like-_ATP-RIGHT__Src_like-_ADP-_r18
CXCL8	controls-state-change-of	SOS1	PANTHER		Interleukin signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__Shc-_Grb2-_SOS-RIGHT__Complex__Grb2_Shc__SOS_-_r19;panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r19m5_r19
CXCL8	controls-state-change-of	SOS2	PANTHER		Interleukin signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__Shc-_Grb2-_SOS-RIGHT__Complex__Grb2_Shc__SOS_-_r19;panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r19m5_r19
CXCR1	in-complex-with	CXCR2	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL10RB	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL10	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL11	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL12RB1	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL12RB2	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL13	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL15	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL18	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL1A	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL21	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL2RB	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL2	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL4	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL5	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL6ST	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL6	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL7	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	in-complex-with	IL9	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR1	controls-phosphorylation-of	IRS1	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r16m3_r16;panther:STATE_TRANSITION_LEFT__IRS1_2-_ATP-RIGHT__ADP-_IRS1_2-_r16
CXCR1	controls-state-change-of	IRS1	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r16m3_r16;panther:STATE_TRANSITION_LEFT__IRS1_2-_ATP-RIGHT__ADP-_IRS1_2-_r16
CXCR1	controls-phosphorylation-of	IRS2	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r16m3_r16;panther:STATE_TRANSITION_LEFT__IRS1_2-_ATP-RIGHT__ADP-_IRS1_2-_r16
CXCR1	controls-state-change-of	IRS2	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r16m3_r16;panther:STATE_TRANSITION_LEFT__IRS1_2-_ATP-RIGHT__ADP-_IRS1_2-_r16
CXCR1	controls-phosphorylation-of	JAK3	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r72m1_r72;panther:STATE_TRANSITION_LEFT__Jak-_ATP-RIGHT__Jak-_ADP-_r72
CXCR1	controls-state-change-of	JAK3	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r72m1_r72;panther:STATE_TRANSITION_LEFT__Jak-_ATP-RIGHT__Jak-_ADP-_r72
CXCR1	controls-state-change-of	PIK3CA	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r32m3_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32
CXCR1	controls-state-change-of	PIK3CB	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r32m3_r32;panther:STATE_TRANSITION_LEFT__PI3K-RIGHT__PI3K-_r32
CXCR1	controls-state-change-of	SHC1	PANTHER		Interleukin signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__Shc-_Grb2-_SOS-RIGHT__Complex__Grb2_Shc__SOS_-_r19;panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r19m5_r19
CXCR1	controls-phosphorylation-of	SLA2	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r18m3_r18;panther:STATE_TRANSITION_LEFT__Src_like-_ATP-RIGHT__Src_like-_ADP-_r18
CXCR1	controls-state-change-of	SLA2	PANTHER		Interleukin signaling pathway	panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r18m3_r18;panther:STATE_TRANSITION_LEFT__Src_like-_ATP-RIGHT__Src_like-_ADP-_r18
CXCR1	controls-state-change-of	SOS1	PANTHER		Interleukin signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__Shc-_Grb2-_SOS-RIGHT__Complex__Grb2_Shc__SOS_-_r19;panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r19m5_r19
CXCR1	controls-state-change-of	SOS2	PANTHER		Interleukin signaling pathway	panther:HETERODIMER_ASSOCIATION_LEFT__Shc-_Grb2-_SOS-RIGHT__Complex__Grb2_Shc__SOS_-_r19;panther:_CATALYSIS___Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__r19m5_r19
CXCR2	in-complex-with	IL10RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR2	in-complex-with	IL10	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR2	in-complex-with	IL11RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR2	in-complex-with	IL11	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR2	in-complex-with	IL13RA1	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR2	in-complex-with	IL13RA2	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR2	in-complex-with	IL13	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR2	in-complex-with	IL15RA	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
CXCR2	in-complex-with	IL15	PANTHER		Interleukin signaling pathway	panther:_Complex__Receptor_subunit_alpha_Receptor_subunit_beta__Signaling_subunit_Interleukin__s119_a182_
