PARTICIPANT_A	INTERACTION_TYPE	PARTICIPANT_B	INTERACTION_DATA_SOURCE	INTERACTION_PUBMED_ID	PATHWAY_NAMES	MEDIATOR_IDS
GAB1	in-complex-with	SHC3	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GAB1	in-complex-with	SOS1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GAB1	in-complex-with	SOS2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GAB2	controls-state-change-of	HRAS	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GAB2	controls-state-change-of	NRAS	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GAB2	controls-state-change-of	RAB11B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GAB2	controls-state-change-of	RERG	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GAB2	in-complex-with	SHC1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GAB2	in-complex-with	SHC2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GAB2	in-complex-with	SHC3	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GAB2	in-complex-with	SOS1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GAB2	in-complex-with	SOS2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP2	controls-state-change-of	HRAS	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRAP2	controls-state-change-of	NRAS	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRAP2	controls-state-change-of	RAB11B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRAP2	controls-state-change-of	RERG	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRAP2	in-complex-with	SHC1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP2	in-complex-with	SHC2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP2	in-complex-with	SHC3	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP2	in-complex-with	SOS1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP2	in-complex-with	SOS2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP	controls-state-change-of	HRAS	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRAP	controls-state-change-of	NRAS	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRAP	controls-state-change-of	RAB11B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRAP	controls-state-change-of	RERG	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRAP	in-complex-with	SHC1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP	in-complex-with	SHC2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP	in-complex-with	SHC3	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP	in-complex-with	SOS1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRAP	in-complex-with	SOS2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRB2	controls-state-change-of	HRAS	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRB2	controls-state-change-of	NRAS	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRB2	controls-state-change-of	RAB11B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRB2	controls-state-change-of	RERG	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Complex__Grb2_Shc__SOS__r20m1_r20;panther:STATE_TRANSITION_LEFT__GTP-_Ras-RIGHT__GDP-_Ras-_r20
GRB2	in-complex-with	SHC1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRB2	in-complex-with	SHC2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRB2	in-complex-with	SHC3	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRB2	in-complex-with	SOS1	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
GRB2	in-complex-with	SOS2	PANTHER		PDGF signaling pathway	panther:_Complex__Grb2_Shc__SOS__s50_a58_
HRAS	controls-state-change-of	ARAF	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Ras_r21m1_r21_dcd535dcc3ae7f6d4b9c6caf17f51b18;panther:STATE_TRANSITION_LEFT__Raf-RIGHT__Raf-_r21
HRAS	controls-state-change-of	BRAF	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Ras_r21m1_r21_dcd535dcc3ae7f6d4b9c6caf17f51b18;panther:STATE_TRANSITION_LEFT__Raf-RIGHT__Raf-_r21
HRAS	controls-state-change-of	RAF1	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Ras_r21m1_r21_dcd535dcc3ae7f6d4b9c6caf17f51b18;panther:STATE_TRANSITION_LEFT__Raf-RIGHT__Raf-_r21
ITPR1	controls-transport-of-chemical	chebi:29108	PANTHER		PDGF signaling pathway	panther:_TRIGGER___IP3_receptor_r38m1_r38;panther:TRANSPORT_LEFT__Ca2_PLUS_-RIGHT__Ca2_PLUS_-_r38_11914f61cf19266c5ccd3119a16d509c
ITPR2	controls-transport-of-chemical	chebi:29108	PANTHER		PDGF signaling pathway	panther:_TRIGGER___IP3_receptor_r38m1_r38;panther:TRANSPORT_LEFT__Ca2_PLUS_-RIGHT__Ca2_PLUS_-_r38_11914f61cf19266c5ccd3119a16d509c
ITPR3	controls-transport-of-chemical	chebi:29108	PANTHER		PDGF signaling pathway	panther:_TRIGGER___IP3_receptor_r38m1_r38;panther:TRANSPORT_LEFT__Ca2_PLUS_-RIGHT__Ca2_PLUS_-_r38_11914f61cf19266c5ccd3119a16d509c
JAK1	controls-phosphorylation-of	STAT1	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-state-change-of	STAT1	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-phosphorylation-of	STAT2	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-state-change-of	STAT2	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-phosphorylation-of	STAT3	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-state-change-of	STAT3	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-phosphorylation-of	STAT4	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-state-change-of	STAT4	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-phosphorylation-of	STAT5A	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-state-change-of	STAT5A	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-phosphorylation-of	STAT5B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-state-change-of	STAT5B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-phosphorylation-of	STAT6	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK1	controls-state-change-of	STAT6	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-phosphorylation-of	STAT1	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-state-change-of	STAT1	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-phosphorylation-of	STAT2	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-state-change-of	STAT2	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-phosphorylation-of	STAT3	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-state-change-of	STAT3	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-phosphorylation-of	STAT4	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-state-change-of	STAT4	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-phosphorylation-of	STAT5A	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-state-change-of	STAT5A	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-phosphorylation-of	STAT5B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-state-change-of	STAT5B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-phosphorylation-of	STAT6	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK2	controls-state-change-of	STAT6	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-phosphorylation-of	STAT1	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-state-change-of	STAT1	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-phosphorylation-of	STAT2	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-state-change-of	STAT2	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-phosphorylation-of	STAT3	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-state-change-of	STAT3	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-phosphorylation-of	STAT4	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-state-change-of	STAT4	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-phosphorylation-of	STAT5A	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-state-change-of	STAT5A	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-phosphorylation-of	STAT5B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-state-change-of	STAT5B	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-phosphorylation-of	STAT6	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
JAK3	controls-state-change-of	STAT6	PANTHER		PDGF signaling pathway	panther:_CATALYSIS___Jak_r17m1_r17;panther:STATE_TRANSITION_LEFT__ATP-_STAT-RIGHT__ADP-_STAT-_r17
MAP2K1	controls-phosphorylation-of	MAP3K2	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAP3K2	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-phosphorylation-of	MAP3K4	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAP3K4	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-phosphorylation-of	MAPK10	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAPK10	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-phosphorylation-of	MAPK15	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAPK15	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-phosphorylation-of	MAPK1	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAPK1	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-phosphorylation-of	MAPK3	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAPK3	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-phosphorylation-of	MAPK6	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAPK6	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-phosphorylation-of	MAPK7	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAPK7	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-phosphorylation-of	MAPK8	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
MAP2K1	controls-state-change-of	MAPK8	PANTHER		PDGF signaling pathway	panther:STATE_TRANSITION_LEFT__ERK-_ATP-RIGHT__ERK-_ADP-_r23;panther:_CATALYSIS___MEK_r23m1_r23
